Filename,LOC,ForLoops,WhileLoops,IfStatements,O0ExecTime,O1ExecTime,O2ExecTime,O3ExecTime,OfastExecTime,BestFlag
program_5729.c,17,1,0,2,0.0610077381134033,0.1308226585388183,0.038001537322998,0.1070311069488525,0.0265145301818847,-Ofast
program_5730.c,17,1,0,2,0.0985243320465087,0.1006946563720703,0.1200473308563232,0.0837783813476562,0.1389927864074707,-O3
program_5731.c,73,2,5,9,0.0540003776550293,0.0955252647399902,0.0449433326721191,0.0915310382843017,0.0745141506195068,-O2
program_5732.c,73,1,0,13,0.1275312900543213,0.1661691665649414,0.1018767356872558,0.0465168952941894,0.1910510063171386,-O3
program_5733.c,43,0,3,5,0.10652756690979,0.0685153007507324,0.1209521293640136,0.0693552494049072,0.0685262680053711,-O1
program_5734.c,41,1,1,6,0.0527801513671875,0.1066536903381347,0.1258761882781982,0.0655133724212646,0.0975260734558105,-O0
program_5735.c,31,2,0,4,0.0565218925476074,0.0905296802520752,0.1650545597076416,0.1190400123596191,0.1305303573608398,-O0
program_5736.c,17,1,0,2,0.314577579498291,0.1890537738800048,0.0825231075286865,0.1146502494812011,0.1125247478485107,-O2
program_5737.c,65,0,2,12,0.3490982055664062,0.0615184307098388,0.0815112590789794,0.0648572444915771,0.0200018882751464,-Ofast
program_5738.c,19,0,1,2,0.1165342330932617,0.1535243988037109,0.0615286827087402,0.089529275894165,0.081531286239624,-O2
program_5739.c,99,0,2,18,0.1165385246276855,0.0988082885742187,0.0440003871917724,0.1400501728057861,0.1440513134002685,-O2
program_5740.c,45,1,1,8,0.0583610534667968,0.106938362121582,0.0900068283081054,0.0895302295684814,0.1185238361358642,-O0
program_5741.c,75,0,5,9,0.1388177871704101,0.0586493015289306,0.216754674911499,0.0530111789703369,0.0876929759979248,-O3
program_5742.c,47,2,1,6,0.0978081226348877,0.0279984474182128,0.0600073337554931,0.1255192756652832,0.0425267219543457,-O1
program_5743.c,61,0,5,7,0.0925259590148925,0.0895187854766845,0.05853271484375,0.1526746749877929,0.0990774631500244,-O2
program_5744.c,35,2,1,5,0.1576964855194091,0.0635278224945068,0.1000125408172607,0.096529483795166,0.0490303039550781,-Ofast
program_5745.c,51,2,1,8,0.0780048370361328,0.147524356842041,0.0915260314941406,0.0565271377563476,0.0494093894958496,-Ofast
program_5746.c,31,1,0,5,0.0379998683929443,0.0530071258544921,0.0430011749267578,0.0945291519165039,0.1045277118682861,-O0
program_5747.c,35,2,1,4,0.1095294952392578,0.1155273914337158,0.0975263118743896,0.0705287456512451,0.1265902519226074,-O3
program_5748.c,91,2,2,15,0.0995309352874755,0.0379996299743652,0.0976185798645019,0.0745253562927246,0.1085264682769775,-O1
program_5749.c,19,0,1,2,0.0985321998596191,0.0485181808471679,0.1130471229553222,0.1125390529632568,0.1660501956939697,-O1
program_5750.c,43,0,1,7,0.0975286960601806,0.1205222606658935,0.109529972076416,0.1075325012207031,0.0475161075592041,-Ofast
program_5751.c,19,0,1,2,0.1431849002838134,0.0975284576416015,0.0640110969543457,0.1540524959564209,0.0965290069580078,-O2
program_5752.c,35,1,1,5,0.1065266132354736,0.0555298328399658,0.1187431812286377,0.1155354976654052,0.0695347785949707,-O1
program_5753.c,89,3,4,13,0.1670536994934082,0.1111049652099609,0.1095271110534668,0.0490202903747558,0.0310025215148925,-Ofast
program_5754.c,51,2,2,6,0.0955333709716796,0.1195292472839355,0.0565271377563476,0.1420483589172363,0.0985264778137207,-O2
program_5755.c,21,1,0,3,0.1466333866119384,0.124039888381958,0.0625290870666503,0.0340008735656738,0.1195299625396728,-O3
program_5756.c,51,2,1,8,0.0975253582000732,0.0300023555755615,0.129526138305664,0.1035254001617431,0.0965275764465332,-O1
program_5757.c,49,0,1,8,0.095529556274414,0.0455203056335449,0.1126747131347656,0.0320000648498535,0.0785439014434814,-O3
program_5758.c,47,3,1,7,0.0575320720672607,0.0605297088623046,0.1306686401367187,0.0449976921081543,0.0985281467437744,-O3
program_5759.c,19,0,1,2,0.0645270347595214,0.1290509700775146,0.048527717590332,0.0775282382965087,0.0895271301269531,-O2
program_5760.c,19,2,0,2,0.0785181522369384,0.1105241775512695,0.1325294971466064,0.0660006999969482,0.0945298671722412,-O3
program_5761.c,43,1,1,7,0.081517219543457,0.1029763221740722,0.0955274105072021,0.1660611629486084,0.042527437210083,-Ofast
program_5762.c,19,0,1,2,0.1095273494720459,0.094529390335083,0.0945258140563964,0.0455260276794433,0.0289986133575439,-Ofast
program_5763.c,97,3,4,15,0.1440567970275879,0.1115262508392334,0.1145288944244384,0.0310003757476806,0.133286714553833,-O3
program_5764.c,17,1,0,2,0.086017370223999,0.1196744441986084,0.0395276546478271,0.1532900333404541,0.0519995689392089,-O2
program_5765.c,67,3,4,7,0.0584368705749511,0.1358113288879394,0.0542666912078857,0.0579979419708251,0.0570006370544433,-O2
program_5766.c,41,4,3,3,0.0786685943603515,0.0489985942840576,0.0828630924224853,0.0660128593444824,0.1065206527709961,-O1
program_5767.c,85,0,2,16,0.1245250701904296,0.0555150508880615,0.0794887542724609,0.0585308074951171,0.0748367309570312,-O1
program_5768.c,75,5,2,11,0.0510025024414062,0.174055814743042,0.0935277938842773,0.0855276584625244,0.0449988842010498,-Ofast
program_5769.c,17,1,0,2,0.0845284461975097,0.0520012378692626,0.0979485511779785,0.1040349006652832,0.0665228366851806,-O1
program_5770.c,57,1,1,9,0.0645308494567871,0.0269994735717773,0.0809998512268066,0.1030361652374267,0.0635197162628173,-O1
program_5771.c,17,1,0,2,0.0685279369354248,0.0635266304016113,0.0459997653961181,0.0725319385528564,0.0712814331054687,-O2
program_5772.c,19,0,1,2,0.0720090866088867,0.095527172088623,0.0680229663848877,0.0857949256896972,0.0925304889678955,-O2
program_5773.c,81,0,3,14,0.1155221462249755,0.0555000305175781,0.0655193328857421,0.0685338973999023,0.0640003681182861,-O1
program_5774.c,61,3,4,6,0.0645222663879394,0.0787315368652343,0.0640006065368652,0.1195378303527832,0.0746796131134033,-O2
program_5775.c,31,0,1,4,0.0755274295806884,0.0830087661743164,0.0845279693603515,0.1285302639007568,0.1167917251586914,-O0
program_5776.c,27,2,0,4,0.1215245723724365,0.0365192890167236,0.0411765575408935,0.0290000438690185,0.0494120121002197,-O3
program_5777.c,33,2,1,4,0.0385191440582275,0.0537018775939941,0.0409989356994628,0.0584235191345214,0.0610003471374511,-O0
program_5778.c,97,1,4,15,0.0460009574890136,0.1165318489074707,0.0645270347595214,0.0925261974334716,0.1691317558288574,-O0
program_5779.c,65,2,2,10,0.0309998989105224,0.0500004291534423,0.0710079669952392,0.1025266647338867,0.1356117725372314,-O0
program_5780.c,109,3,1,20,0.0825271606445312,0.0815277099609375,0.0705206394195556,0.1228401660919189,0.0855276584625244,-O2
program_5781.c,33,1,0,5,0.0615298748016357,0.0645239353179931,0.2366476058959961,0.0765235424041748,0.0935292243957519,-O0
program_5782.c,17,1,0,2,0.054527997970581,0.0576860904693603,0.1208434104919433,0.0595202445983886,0.0450062751770019,-Ofast
program_5783.c,85,2,3,14,0.0795323848724365,0.257195234298706,0.1665239334106445,0.2160561084747314,0.2381980419158935,-O0
program_5784.c,43,2,1,6,0.0825300216674804,0.056964635848999,0.1595373153686523,0.0234646797180175,0.0515303611755371,-O3
program_5785.c,19,0,1,2,0.0985238552093505,0.1350588798522949,0.2501964569091797,0.0525212287902832,0.103527545928955,-O3
program_5786.c,19,0,1,2,0.1515276432037353,0.0479989051818847,0.0525290966033935,0.1045305728912353,0.0825281143188476,-O1
program_5787.c,49,5,2,5,0.1245238780975341,0.266197919845581,0.0309991836547851,0.1535365581512451,0.1250481605529785,-O2
program_5788.c,19,0,1,2,0.0632827281951904,0.1356990337371826,0.0895297527313232,0.0610120296478271,0.085529088973999,-O3
program_5789.c,25,2,0,3,0.0605173110961914,0.2010531425476074,0.1115269660949707,0.2190582752227783,0.0865302085876464,-O0
program_5790.c,19,0,1,2,0.0635297298431396,0.0850069522857666,0.139540433883667,0.1627683639526367,0.1115250587463378,-O0
program_5791.c,33,2,0,5,0.0605278015136718,0.1005322933197021,0.0495181083679199,0.0629990100860595,0.0535190105438232,-O2
program_5792.c,55,2,3,7,0.1830542087554931,0.1145300865173339,0.1225273609161377,0.1285285949707031,0.0626270771026611,-Ofast
program_5793.c,53,2,5,5,0.1175305843353271,0.0995292663574218,0.1730554103851318,0.0625278949737548,0.1115381717681884,-O3
program_5794.c,17,1,0,2,0.0805137157440185,0.0778641700744628,0.0449962615966796,0.0735197067260742,0.0419988632202148,-Ofast
program_5795.c,65,2,2,10,0.0870108604431152,0.0635302066802978,0.4149060249328613,0.0995230674743652,0.0659983158111572,-O1
program_5796.c,19,0,1,2,0.0848612785339355,0.0249996185302734,0.07352876663208,0.0695197582244873,0.1270570755004882,-O1
program_5797.c,89,2,5,12,0.0544540882110595,0.0490031242370605,0.0420095920562744,0.089524507522583,0.0345287322998046,-Ofast
program_5798.c,33,2,0,5,0.1960461139678955,0.0690119266510009,0.0935249328613281,0.0787959098815918,0.0655252933502197,-Ofast
program_5799.c,25,0,1,3,0.0935292243957519,0.1570563316345214,0.0430002212524414,0.341008186340332,0.0290000438690185,-Ofast
program_5800.c,55,1,2,9,0.1005263328552246,0.0337867736816406,0.2675998210906982,0.0595943927764892,0.0555157661437988,-O1
program_5801.c,111,2,4,18,0.0530002117156982,0.1096847057342529,0.0654666423797607,0.0730068683624267,0.0830063819885253,-O0
program_5802.c,41,2,1,6,0.1685390472412109,0.0855224132537841,0.0845332145690918,0.0689983367919921,0.0639991760253906,-Ofast
program_5803.c,21,1,1,2,0.0209982395172119,0.1240515708923339,0.0355334281921386,0.0755271911621093,0.0570099353790283,-O0
program_5804.c,65,1,1,13,0.0349993705749511,0.0630099773406982,0.0250003337860107,0.0345237255096435,0.0479989051818847,-O2
program_5805.c,73,1,3,11,0.0705151557922363,0.0365335941314697,0.0665173530578613,0.0705270767211914,0.056999921798706,-O1
program_5806.c,17,1,0,2,0.1372077465057373,0.0289978981018066,0.0665259361267089,0.1218090057373046,0.0975213050842285,-O1
program_5807.c,63,1,1,11,0.0750105381011962,0.0505239963531494,0.075798749923706,0.1051499843597412,0.0535292625427246,-O1
program_5808.c,19,2,0,2,0.0925273895263671,0.083522081375122,0.0975215435028076,0.1005270481109619,0.0885257720947265,-O1
program_5809.c,93,3,4,14,0.0432801246643066,0.2346546649932861,0.0845253467559814,0.0625224113464355,0.0400090217590332,-Ofast
program_5810.c,19,0,1,2,0.0555250644683837,0.0595326423645019,0.2325830459594726,0.0835349559783935,0.0575232505798339,-O0
program_5811.c,93,2,2,17,0.0610055923461914,0.0845263004302978,0.0585279464721679,0.0570001602172851,0.0830059051513671,-O3
program_5812.c,17,1,0,2,0.0865299701690673,0.0535168647766113,0.093008279800415,0.0320091247558593,0.1055223941802978,-O3
program_5813.c,23,0,1,3,0.0805253982543945,0.07861328125,0.0365161895751953,0.1165273189544677,0.0545196533203125,-O2
program_5814.c,73,2,3,11,0.0565314292907714,0.0675201416015625,0.0820066928863525,0.1318325996398925,0.0405242443084716,-Ofast
program_5815.c,17,1,0,2,0.0345203876495361,0.1015291213989257,0.0748353004455566,0.0935263633728027,0.1035330295562744,-O0
program_5816.c,17,1,0,2,0.0425288677215576,0.1425287723541259,0.1375253200531005,0.1020147800445556,0.2000524997711181,-O0
program_5817.c,19,0,1,2,0.0725314617156982,0.1320483684539795,0.0615272521972656,0.0775272846221923,0.0895235538482666,-O2
program_5818.c,55,0,1,8,0.0845248699188232,0.0675179958343505,0.0685257911682128,0.0525300502777099,0.0920114517211914,-O3
program_5819.c,43,0,1,7,0.047013521194458,0.0825295448303222,0.0805244445800781,0.1230661869049072,0.066523790359497,-O0
program_5820.c,51,2,1,8,0.1185288429260253,0.0539984703063964,0.1085224151611328,0.1055245399475097,0.0815248489379882,-O1
program_5821.c,17,1,0,2,0.0329988002777099,0.2200539112091064,0.0600051879882812,0.086526870727539,0.0645158290863037,-O0
program_5822.c,85,1,1,16,0.0240001678466796,0.0460016727447509,0.0270020961761474,0.1530485153198242,0.0605204105377197,-O0
program_5823.c,37,2,1,5,0.0885286331176757,0.1225302219390869,0.0599889755249023,0.0305275917053222,0.0440108776092529,-O3
program_5824.c,69,2,3,11,0.1205213069915771,0.0800068378448486,0.0639998912811279,0.0767061710357666,0.0499994754791259,-Ofast
program_5825.c,29,2,0,4,0.0775249004364013,0.0895280838012695,0.0519971847534179,0.1011180877685546,0.104522705078125,-O2
program_5826.c,45,1,1,7,0.0845301151275634,0.0680110454559326,0.154052734375,0.0640006065368652,0.0720107555389404,-O3
program_5827.c,41,1,1,6,0.0755305290222168,0.0785298347473144,0.0540060997009277,0.129685640335083,0.1155292987823486,-O2
program_5828.c,17,1,0,2,0.0290000438690185,0.0838475227355957,0.2142760753631591,0.0635240077972412,0.0955250263214111,-O0
program_5829.c,49,1,1,8,0.0635204315185546,0.0788068771362304,0.0985219478607177,0.0620081424713134,0.0480082035064697,-Ofast
program_5830.c,27,1,1,3,0.1135234832763671,0.0540008544921875,0.0915310382843017,0.1756403446197509,0.05900239944458,-O1
program_5831.c,69,4,2,9,0.0350008010864257,0.0699992179870605,0.1960537433624267,0.0915210247039794,0.0900075435638427,-O0
program_5832.c,39,2,1,5,0.1465256214141845,0.1708967685699463,0.0485181808471679,0.0425295829772949,0.1196734905242919,-O3
program_5833.c,17,1,0,2,0.1701030731201172,0.0795204639434814,0.0875301361083984,0.1960577964782714,0.0360000133514404,-Ofast
program_5834.c,99,2,4,16,0.0515730381011962,0.065521240234375,0.0630009174346923,0.0805261135101318,0.0756564140319824,-O0
program_5835.c,77,2,2,12,0.1068806648254394,0.0925285816192627,0.11452317237854,0.0645244121551513,0.1102163791656494,-O3
program_5836.c,85,2,4,14,0.0880298614501953,0.1015200614929199,0.1335310935974121,0.1777653694152832,0.4596831798553467,-O0
program_5837.c,19,0,1,2,0.1150374412536621,0.1270458698272705,0.1580474376678466,0.0815248489379882,0.0885281562805175,-O3
program_5838.c,65,1,3,10,0.0625178813934326,0.0449984073638916,0.0865304470062255,0.0775303840637207,0.1055314540863037,-O1
program_5839.c,37,0,2,5,0.099524974822998,0.1187460422515869,0.0800020694732666,0.1580381393432617,0.063523530960083,-Ofast
program_5840.c,43,0,1,7,0.3033621311187744,0.1375224590301513,0.0580065250396728,0.0435340404510498,0.1330440044403076,-O3
program_5841.c,17,1,0,2,0.0625247955322265,0.0765290260314941,0.1015291213989257,0.1095216274261474,0.035515546798706,-Ofast
program_5842.c,31,0,1,4,0.1085193157196044,0.1720552444458007,0.086031436920166,0.0875725746154785,0.0695159435272216,-Ofast
program_5843.c,71,2,2,13,0.1600527763366699,0.1130430698394775,0.0755248069763183,0.0745284557342529,0.0531072616577148,-Ofast
program_5844.c,67,0,3,11,0.0505228042602539,0.129530668258667,0.0739994049072265,0.051232099533081,0.1215350627899169,-O0
program_5845.c,35,0,1,6,0.079906940460205,0.1055290699005127,0.070528507232666,0.1130495071411132,0.1706478595733642,-O2
program_5846.c,49,1,2,7,0.1138398647308349,0.0775182247161865,0.0805180072784423,0.1344196796417236,0.1390576362609863,-O1
program_5847.c,19,0,1,2,0.0805287361145019,0.1530544757843017,0.10856294631958,0.1633033752441406,0.0945284366607666,-O0
program_5848.c,19,0,1,2,0.1375634670257568,0.1387748718261718,0.0735170841217041,0.090524673461914,0.0625257492065429,-Ofast
program_5849.c,65,2,0,11,0.1025278568267822,0.2115225791931152,0.0603988170623779,0.0835213661193847,0.0985198020935058,-O2
program_5850.c,89,3,3,14,0.1225955486297607,0.1504957675933838,0.1065394878387451,0.0755243301391601,0.0620081424713134,-Ofast
program_5851.c,29,1,1,4,0.0639979839324951,0.0780630111694336,0.0635242462158203,0.0667088031768798,0.0459983348846435,-Ofast
program_5852.c,17,1,0,2,0.0690004825592041,0.0885446071624755,0.0935254096984863,0.0975217819213867,0.0858106613159179,-O0
program_5853.c,63,2,0,13,0.1694464683532714,0.0825338363647461,0.1120142936706543,0.2675793170928955,0.0905253887176513,-O1
program_5854.c,19,0,1,2,0.0500049591064453,0.0781624317169189,0.0700008869171142,0.0595207214355468,0.0655248165130615,-O0
program_5855.c,41,3,1,5,0.2320635318756103,0.0905289649963378,0.0769984722137451,0.1195695400238037,0.0715224742889404,-Ofast
program_5856.c,45,0,3,6,0.0739991664886474,0.0625269412994384,0.0938751697540283,0.0430011749267578,0.070655345916748,-O3
program_5857.c,33,1,1,5,0.0615265369415283,0.1793985366821289,0.0570003986358642,0.0745279788970947,0.0727815628051757,-O2
program_5858.c,17,1,0,2,0.0975258350372314,0.0700008869171142,0.089618444442749,0.0440003871917724,0.0842597484588623,-O3
program_5859.c,17,1,0,2,0.0609982013702392,0.04073166847229,0.042518138885498,0.0977513790130615,0.1386709213256836,-O1
program_5860.c,33,1,1,5,0.041999340057373,0.0805292129516601,0.0769901275634765,0.0610082149505615,0.0510001182556152,-O0
program_5861.c,35,3,0,5,0.0475332736968994,0.1120491027832031,0.1564464569091797,0.1075272560119628,0.0615208148956298,-O0
program_5862.c,17,1,0,2,0.0620086193084716,0.1410417556762695,0.1305310726165771,0.0570044517517089,0.0490000247955322,-Ofast
program_5863.c,61,4,1,8,0.0887815952301025,0.056520938873291,0.061997652053833,0.0675301551818847,0.0625162124633789,-O1
program_5864.c,19,0,1,2,0.0825288295745849,0.0705273151397705,0.0565302371978759,0.07600998878479,0.0623867511749267,-O2
program_5865.c,19,0,1,2,0.0735280513763427,0.1450512409210205,0.0695178508758544,0.0369989871978759,0.0785450935363769,-O3
program_5866.c,67,0,1,13,0.0569987297058105,0.0620079040527343,0.1480567455291748,0.0320105552673339,0.0450103282928466,-O3
program_5867.c,17,1,0,2,0.0444922447204589,0.0355265140533447,0.0760152339935302,0.0390002727508544,0.0835280418395996,-O1
program_5868.c,47,2,0,8,0.0845286846160888,0.0695183277130127,0.046518325805664,0.117525577545166,0.0695321559906005,-O2
program_5869.c,91,0,1,17,0.0505297183990478,0.1134748458862304,0.1005229949951171,0.0750102996826171,0.0775279998779296,-O0
program_5870.c,17,1,0,2,0.0599982738494873,0.0775277614593505,0.0790033340454101,0.08052659034729,0.0665290355682373,-O0
program_5871.c,25,2,0,3,0.0279996395111084,0.0695264339447021,0.02699875831604,0.0828704833984375,0.0766661167144775,-O2
program_5872.c,19,0,1,2,0.0705325603485107,0.0590021610260009,0.0927789211273193,0.0375332832336425,0.1117506027221679,-O3
program_5873.c,23,1,0,3,0.070528507232666,0.0858786106109619,0.0630061626434326,0.1031744480133056,0.0651180744171142,-O2
program_5874.c,31,1,0,5,0.0685300827026367,0.0919184684753418,0.1745228767395019,0.0679571628570556,0.0500094890594482,-Ofast
program_5875.c,17,1,0,2,0.104433536529541,0.0565316677093505,0.0448825359344482,0.0415155887603759,0.1245515346527099,-O3
program_5876.c,19,0,1,2,0.0715236663818359,0.0498805046081543,0.065528392791748,0.1275255680084228,0.0955278873443603,-O1
program_5877.c,93,1,3,16,0.0345180034637451,0.0750079154968261,0.0795230865478515,0.0665268898010253,0.1175329685211181,-O0
program_5878.c,17,1,0,2,0.0525240898132324,0.0477917194366455,0.0708208084106445,0.071519136428833,0.0300102233886718,-Ofast
program_5879.c,29,1,0,4,0.0966334342956543,0.2190558910369873,0.0615303516387939,0.0485289096832275,0.0791602134704589,-O3
program_5880.c,31,2,0,5,0.0615286827087402,0.1195235252380371,0.114717960357666,0.0653564929962158,0.1519513130187988,-O0
program_5881.c,19,0,1,2,0.0795216560363769,0.1311421394348144,0.0918395519256591,0.0785269737243652,0.0970263481140136,-O3
program_5882.c,35,0,2,5,0.0735256671905517,0.1619274616241455,0.1368410587310791,0.1590464115142822,0.0459992885589599,-Ofast
program_5883.c,23,0,1,3,0.0585236549377441,0.1322522163391113,0.0645303726196289,0.0685732364654541,0.0725204944610595,-O0
program_5884.c,103,3,1,19,0.0680062770843505,0.1195278167724609,0.0495235919952392,0.0740015506744384,0.0785243511199951,-O2
program_5885.c,41,0,2,6,0.0280101299285888,0.1160485744476318,0.0645327568054199,0.0625269412994384,0.0880064964294433,-O0
program_5886.c,35,1,0,6,0.0575354099273681,0.12705659866333,0.06500244140625,0.0489997863769531,0.092531681060791,-O3
program_5887.c,19,0,1,2,0.1131925582885742,0.1065223217010498,0.0675189495086669,0.141526460647583,0.12553071975708,-O2
program_5888.c,17,1,0,2,0.0785319805145263,0.0490016937255859,0.0985276699066162,0.0570113658905029,0.0805261135101318,-O1
program_5889.c,41,1,0,7,0.0665357112884521,0.1015262603759765,0.063011884689331,0.0845263004302978,0.0895297527313232,-O2
program_5890.c,37,0,1,5,0.0705275535583496,0.0600001811981201,0.1712048053741455,0.1365313529968261,0.0625336170196533,-O1
program_5891.c,19,0,1,2,0.0630066394805908,0.203059434890747,0.0429995059967041,0.121706485748291,0.0925295352935791,-O2
program_5892.c,101,1,1,19,0.1015331745147705,0.0935261249542236,0.0865249633789062,0.0581092834472656,0.030998945236206,-Ofast
program_5893.c,59,2,1,9,0.0749998092651367,0.0665285587310791,0.1474456787109375,0.0525174140930175,0.0535268783569335,-O3
program_5894.c,33,1,1,4,0.0340003967285156,0.1077077388763427,0.1147060394287109,0.116586685180664,0.0700099468231201,-O0
program_5895.c,19,0,1,2,0.0816490650177002,0.0989406108856201,0.0340030193328857,0.0760092735290527,0.1016254425048828,-O2
program_5896.c,17,1,0,2,0.0705211162567138,0.1035244464874267,0.1590466499328613,0.0716135501861572,0.078423261642456,-O0
program_5897.c,59,1,3,8,0.0955293178558349,0.0505175590515136,0.2022397518157959,0.0570056438446044,0.0949430465698242,-O1
program_5898.c,17,1,0,2,0.0590088367462158,0.139761209487915,0.0834271907806396,0.0875246524810791,0.0550003051757812,-Ofast
program_5899.c,21,1,0,3,0.0665271282196044,0.1055233478546142,0.0705280303955078,0.0775270462036132,0.0995230674743652,-O0
program_5900.c,31,2,1,4,0.0839271545410156,0.064000129699707,0.1225228309631347,0.0360000133514404,0.3075733184814453,-O3
program_5901.c,27,2,1,3,0.1035311222076416,0.0516207218170166,0.1189420223236084,0.0379989147186279,0.1285257339477539,-O3
program_5902.c,61,1,2,10,0.0610079765319824,0.088533878326416,0.0685262680053711,0.1055285930633544,0.0965213775634765,-O0
program_5903.c,51,0,2,8,0.053999900817871,0.1225233078002929,0.1285207271575927,0.0945270061492919,0.0729994773864746,-O0
program_5904.c,69,2,0,14,0.1170430183410644,0.2140493392944336,0.1035249233245849,0.1535236835479736,0.1445262432098388,-O2
program_5905.c,17,1,0,2,0.2540121078491211,0.09765625,0.0825142860412597,0.0253646373748779,0.2040543556213379,-O3
program_5906.c,69,4,3,10,0.0599994659423828,0.1240432262420654,0.0330030918121337,0.0500099658966064,0.0300073623657226,-Ofast
program_5907.c,49,0,1,8,0.0650014877319336,0.1445269584655761,0.0485281944274902,0.056530475616455,0.117527961730957,-O2
program_5908.c,19,0,1,2,0.0460000038146972,0.1235249042510986,0.2330524921417236,0.0635311603546142,0.0855262279510498,-O0
program_5909.c,17,1,0,2,0.0645272731781005,0.1075301170349121,0.0595197677612304,0.0865154266357421,0.0546598434448242,-Ofast
program_5910.c,19,0,1,2,0.070526123046875,0.0455214977264404,0.0865278244018554,0.0795309543609619,0.1015377044677734,-O1
program_5911.c,111,3,3,19,0.110530138015747,0.119058609008789,0.1025397777557373,0.1135272979736328,0.0837860107421875,-Ofast
program_5912.c,81,2,2,13,0.1100413799285888,0.136528730392456,0.1550490856170654,0.104529857635498,0.0285191535949707,-Ofast
program_5913.c,17,1,0,2,0.1245288848876953,0.147052526473999,0.078012466430664,0.156491994857788,0.0385246276855468,-Ofast
program_5914.c,75,2,2,12,0.1075232028961181,0.1097981929779052,0.1370584964752197,0.080528974533081,0.0539996623992919,-Ofast
program_5915.c,29,2,1,3,0.0460062026977539,0.0737874507904052,0.0625240802764892,0.1578547954559326,0.0395894050598144,-Ofast
program_5916.c,79,0,4,11,0.0695192813873291,0.0634148120880127,0.0600001811981201,0.2030487060546875,0.1436011791229248,-O2
program_5917.c,29,1,1,4,0.0747842788696289,0.0412280559539794,0.0968542098999023,0.0675282478332519,0.0319991111755371,-Ofast
program_5918.c,79,0,4,11,0.0905327796936035,0.0915277004241943,0.0435254573822021,0.1235291957855224,0.1841893196105957,-O2
program_5919.c,17,1,0,2,0.0790803432464599,0.1640357971191406,0.0980372428894043,0.1225237846374511,0.0269973278045654,-Ofast
program_5920.c,35,0,2,4,0.045001745223999,0.1872422695159912,0.1110408306121826,0.0815253257751464,0.0815129280090332,-O0
program_5921.c,61,1,0,10,0.1210489273071289,0.1025228500366211,0.1930534839630127,0.1063013076782226,0.0860099792480468,-Ofast
program_5922.c,41,2,1,6,0.0785181522369384,0.0525276660919189,0.0791244506835937,0.1300466060638427,0.144554853439331,-O1
program_5923.c,17,1,0,2,0.1085281372070312,0.0810096263885498,0.1801843643188476,0.1850552558898925,0.0315179824829101,-Ofast
program_5924.c,35,2,0,5,0.1515336036682129,0.0918645858764648,0.0635135173797607,0.0529642105102539,0.1155283451080322,-O3
program_5925.c,19,0,1,2,0.0760087966918945,0.0858509540557861,0.0565109252929687,0.0509665012359619,0.121528148651123,-O3
program_5926.c,105,5,1,18,0.0900020599365234,0.038010835647583,0.0460002422332763,0.1100468635559082,0.1710536479949951,-O1
program_5927.c,17,1,0,2,0.0249989032745361,0.1545250415802002,0.0625247955322265,0.0605201721191406,0.0875275135040283,-O0
program_5928.c,19,0,1,2,0.0965278148651123,0.0915226936340332,0.1105222702026367,0.1345386505126953,0.0895309448242187,-Ofast
program_5929.c,35,2,0,5,0.0689966678619384,0.0705161094665527,0.2220439910888672,0.0389983654022216,0.1075258255004882,-O3
program_5930.c,31,0,3,3,0.1065273284912109,0.2130460739135742,0.1365268230438232,0.1080436706542968,0.0751903057098388,-Ofast
program_5931.c,17,1,0,2,0.1015300750732421,0.1790452003479004,0.0975289344787597,0.256568431854248,0.0997390747070312,-O2
program_5932.c,47,3,2,6,0.286574125289917,0.0815260410308837,0.1025300025939941,0.2540032863616943,0.0805237293243408,-Ofast
program_5933.c,39,0,1,6,0.1225354671478271,0.0850095748901367,0.066617727279663,0.1015279293060302,0.0620005130767822,-Ofast
program_5934.c,81,3,3,11,0.1075258255004882,0.0955300331115722,0.0260000228881835,0.2000575065612793,0.1125433444976806,-O2
program_5935.c,19,0,1,2,0.0599987506866455,0.0874953269958496,0.16831636428833,0.2314121723175048,0.0662834644317627,-O0
program_5936.c,77,3,2,13,0.0701885223388671,0.3015825748443603,0.1165268421173095,0.1172888278961181,0.0579543113708496,-Ofast
program_5937.c,19,0,1,2,0.1488258838653564,0.0585253238677978,0.0785214900970459,0.0625243186950683,0.1075303554534912,-O1
program_5938.c,29,1,0,4,0.0870518684387207,0.1350467205047607,0.0672369003295898,0.0459985733032226,0.0905168056488037,-O3
program_5939.c,29,1,0,5,0.098527193069458,0.119532823562622,0.0575191974639892,0.0575201511383056,0.0595238208770751,-O2
program_5940.c,17,1,0,2,0.0780072212219238,0.0685288906097412,0.045999526977539,0.0590095520019531,0.0930123329162597,-O2
program_5941.c,31,1,2,3,0.1472856998443603,0.0505173206329345,0.1055262088775634,0.0485811233520507,0.1285312175750732,-O3
program_5942.c,35,1,3,3,0.036531925201416,0.1341793537139892,0.0660004615783691,0.1025304794311523,0.0985231399536132,-O0
program_5943.c,17,1,0,2,0.0515806674957275,0.1205315589904785,0.1345312595367431,0.1115241050720214,0.1145260334014892,-O0
program_5944.c,71,3,2,12,0.0895285606384277,0.1055274009704589,0.0509986877441406,0.0835270881652832,0.0825238227844238,-O2
program_5945.c,63,3,3,7,0.0995268821716308,0.0615248680114746,0.0545320510864257,0.0515227317810058,0.0415272712707519,-Ofast
